Title,Жанры,Страна,Год выпуска,Продолжительность,Режиссер,Качество видео,Формат видео,Субтитры,Тип,Статус,Размер,Скачан
,"боевик, фантастика",Гонконг,2022,1.6872222222222222,Нг Юэнь-Фай / Yuen Fai Ng,WEB-DLRip,AVI,,обычная,проверено,1.46,954 
"  - 2   / The Armour of God - 2: Operation Condor / Fei ying gai wak (  / Jackie Chan) [1991, , , , , )",,,,0,,,,,обычная,проверено,1.44,5374 
,"триллер, школьная драма",Южная Корея,2014,1.9666666666666666,,,,,обычная,проверено,1.48,1538
,"Боевик, Драма, Военный, Исторический","Китай, Гон-Конг",2007,1.9516666666666667,Питер Чан / Peter Chan,,,,обычная,проверено,0.68359375,4956
"-  / Long ma jing shen (  / Larry Yang) [2023, , , , WEB-DLRip-AV","комедия, боевик",Китай,2023,2.093888888888889,Ларри Ян / Larry Yang,WEB-DLRip-AVC,MKV,Русские (Полные),обычная,проверено,2.59,2935
,"апокалиптическая сказка, ужасы",Япония,2001,1.9019444444444444,Киёси Куросава / Kiyoshi Kurosawa,DVDRip,AVI,"русские (2 варианта), английские",обычная,проверено,2.04,7532 
,"боевик, криминал",Гонконг,1989,1.7677777777777777,Джон Ву / John Woo,,,,обычная,проверено,1.47,12753 
,боевые искуства,"Гонконг, Китай",2010,1.6616666666666666,Херман Яу / Herman Yau,HDRip (,AVI,нет,обычная,проверено,1.46,31879
"  3 / Yip Man 3 / Ip Man 3 (  / Wilson Yip) [2015, , , , , , BDRip] Dub",,"Гонконг, Китай",,0,,,,нет,обычная,проверено,1.46,2936
,"боевик, приключения",Китай,2011,2.039722222222222,Харк Цуй / Hark Tsui,HDRip,AVI,,обычная,проверено,1.46,6983 
,"драма, гей-тема",Южная Корея,2016,1.693611111111111,,HDRip-AVC,MKV,русские,обычная,сомнительно,0.79658203125,1224 
"  / Chik yeung tin si / Xi yang tian shi / So Close (  / Corey Yuen) [2002, , , , , DVDRip] MVO",,,,0,,,,,обычная,проверено,0.726171875,1785
,"Боевик, триллер, драма, мелодрама, комедия, криминал, приключения",Гонконг,2002,0,,,,"Русские, Английские, Английсике SDH",обычная,проверено,2.18,2741
"  / Chik yeung tin si / Xi yang tian shi / So Close (  / Corey Yuen) [2002, , , , , BDRip] MVO (R5)","фантастика, боевик, триллер, драма, мелодрама",Гонконг,2002,1.8466666666666667,Кори Юэнь / Corey Yuen,BDRip | ,AVI,русские (forced),обычная,проверено,1.46,1074 
,"боевые искусства, боевик",Индонезия,1992,1.261388888888889,Акил Анвари / Ackyl Anwary,DVDRip-AVC,MKV,нет,обычная,сомнительно,1.19,281
,"боевые искусства, боевик",Индонезия,1992,1.353888888888889,Акил Анвари / Ackyl Anwary,VHSRip,AVI,нет,обычная,проверено,1.48,184 
"  / Chek law dak gung / Naked Weapon (-  / Siu-Tung Ching) [2002, , , , , BDRip-AVC] DVO Sub rus","Боевик, драма, трилер",Гонконг,2002,1.5269444444444444,Сиу-Тунг Чинг / Siu-Tung Ching,BDRip-AVC источник ,MKV,русские,обычная,проверено,2.18,4206
,"боевик, комедия, спорт","Гонконг, Китай",2001,1.8727777777777777,Стивен Чоу / Stephen Chow,BDRip-AVC,MKV,русские,обычная,сомнительно,2.93,3093 
,"Боевые искусства,Драма,Фэнтези",Гонконг,1969,1.76,Ло Вэй / Wei Lo,DVDRip,AVI,нет,обычная,проверено,1.32,758
"    / The Monkey Goes West (   / Meng Hua Ho) [1966, , , , , , DVDRip] VO Jet","Приключения, боевые искусства, комедия, сказка",Гонконг,1966,1.8516666666666666,Менг Хуа Хо / Meng Hua Ho,DVDRip,AVI,нет,обычная,проверено,1.37,795
,"Боевик, фантастика, приключение",Гонконг / Mythical Films Ltd.,2004,1.655,Джингл Ма / Jingle Ma,,,,обычная,проверено,2.05,1683 
"  / Cheon gun / Heaven's Soldiers ( - / Min Joon-ki) [2005,  , , , , DVDRip]","Боевик, фантастика",Южная Корея,2005,1.7502777777777778,Мин Чон Ги / Min Chon Gi,,,,обычная,проверено,1.37,1871
"-йские / Cop Shop Babes (Аман Чанг / Aman Chang) [2001, Гонконг, комедия, боевик, DVDRip] VO (Хоррор Мэйкер) / Cop Shop Babes (  / Aman Chang) [2001, , , , DVDRip] VO ( )","комедия, боевик",Гонконг,2001,1.5991666666666666,,,AVI,нет,обычная,проверено,0.725390625,159
,,,,0,,,AVI,,обычная,проверено,1.36,227
"   / Lover of the Last Empress / Ci Xi mi mi sheng huo (  / Andrew Lau) [1995, , , WEB-DLRip] AVO ( ) + Original Zho",Драма,Гонконг,1995,1.5772222222222223,Эндрю Лау / Andrew Lau,WEB-DLRip,AVI,нет,обычная,проверено,1.5,484 
"-ик / The Lady Hermit (Хо Мэн Хуа / Ho Meng Hua) [1971, Гонконг, боевик, драма, приключения, DVDRip] VO Jet / The Lady Hermit (   / Ho Meng Hua) [1971, , , , ,","боевик, драма, приключения",Гонконг,1971,1.6244444444444446,Хо Мэн Хуа / Ho Meng Hua,DVDRip,AVI,нет,обычная,сомнительно,1.37,101
"  /   / Royal Warriors / Wong ga jin si (  / David Chung) [1986, , , BDRip] VO () + Original + Sub (Eng)",,,,0,,,,,обычная,проверено,1.71,1925
,Боевые искусства,Гонконг,1988,1.3880555555555556,Манг Хой / Mang Hoi,,,,обычная,проверено,1.4,4017
"  / Pintu terlarang (  / Joko Anwar) [2009, , , DVDRip] Sub RUS, ENG, IND",Триллер,,2009,0,Джоко Анвар \ Joko Anwar,DVDRip,AVI,"русские, английские, индонезийские",обычная,сомнительно,1.36,1277
,"Детектив, криминал",Южная Корея,2022,1.99,Ли Гю-ман / Kyu-maan Lee,WEB-DLRip-AVC (исходник: ,MKV,"английские, русские",обычная,проверено,2.18,1295
"   / The Red Detachment of Women / Hongse Niangzijun (  / Xie Jin) [1960, , , , DVDRip] Sub Rus","военный, драма",Китай,1960,1.846111111111111,Се Цзинь / Xie Jin,DVDRip,AVI,русские,обычная,проверено,1.37,1084 
" Удан / Дочь мастера / The Undaunted Wudang (Сун Ша / Sun Sha) [1983, Китай, Боевые искусства, DVDRip] /   / The Undaunted Wudang (  / Sun Sha) [1983, ,  , DVDRip]",Боевые искусства,Китай,1983,1.5625,Сун Ша / Sun Sha,,,,обычная,проверено,1.41,4069
"  / Mito Komon (  / Yasushi Sasaki) [1957, ,  , , DVDRip] AVO ( )",,,,0,,,AVI,нет,обычная,проверено,1.46,325
,"боевик, триллер, драма, криминал",Тайланд,2005,1.8425,Прачья Пинкаю / Prachya Pinkaew,,,,обычная,проверено,0.72626953125,3977
"  / Rise of the Legend / Huang Feihong Zhi Yingxiong You Meng (-  / Hsien-yang Chou) [2014, , , , ,  , BDRip] DVO (GREEN TEA)","Боевик, драма, боевые искусства.","Гонконг, Китай.",2014,2.1905555555555556,,,,нет,обычная,временная,1.47,7376
"  / Late Autumn / Man-choo / Wan qiu (   / Tae-Yong Kim) [2010, ,  , , , , BDRip] DVO (pandora2177",драма,"США, Южная Корея, Гонконг, Китай",2010,1.8916666666666666,,,AVI,русские (,обычная,проверено,2.17,937
,драма,Корея,2011,1.7491666666666668,Ли Юн Ги / Lee Yoon Ki,DVDRip,AVI,нет,обычная,проверено,1.51,1035
,"Драма, Мистика",Япония,2008,1.775,Норио Цурута / Norio Tsuruta,,,,обычная,проверено,2.05,785
,"фэнтези, боевик, детектив, приключения","Китай, Гонконг",2018,2.201111111111111,Харк Цуй / Hark Tsui,HDRip-AVC,MKV,"Russian (Full), English",обычная,проверено,2.17,516
" ""й Снег"" 2 / Принцесса мести 2 / Леди ""Снежная кровь"" 2 / Дама Кашима 2 / Shura-yuki-hime: Urami Renga / Lady Snowblood 2: Love Song of Vengeance (Тосия Фудзита / Toshiya Fujita) [1974, Япония, боевик, триллер, драма, BDRip] AVO (Сергей Визгунов) "" 2 /   2 /  "" кровь"" 2 / Дама Кашима 2 / Shura-yuki-hime: Urami Renga / Lady Snowblood 2: Love Song of Vengeance (Тосия Фудзита / Toshiya Fujita) [1974, Япония, боевик, триллер, драма, BDRip] AVO (Сергей Визгунов)"" 2 /   2 / Shura-yuki-h  / Toshiya Fujita) [1974, , , , , BDRip] AVO ( )",,,,0,,,,,обычная,проверено,1.36,434 
" ""й Снег"" / Принцесса мести / Леди ""Снежная кровь"" / Дама Кашима / Shurayukihime / Lady Snowblood (Тосия Фудзита / Toshiya Fujita) [1973, Япония, боевик, триллер, драма, BDRip] AVO (Сергей Визгунов) + AVO (Сергей Кузнецов) "" /   /  "" кровь"" / Дама Кашима / Shurayukihime / Lady Snowblood (Тосия Фудзита / Toshiya Fujita) [1973, Япония, боевик, триллер, драма, BDRip] AVO (Сергей Визгунов) + AVO (Сергей Кузнецов)"" /   / Shurayukihim  / Toshiya Fujita) [1973, , , , , BDRip] AVO ( ) + AVO ( )",,,,0,,,,,обычная,проверено,1.46,681
,"Боевик, фантастика, триллер, драма",Япония,2018,2.1033333333333335,Синсуке Сато / Shinsuke Sato,HDRip,AVI,английские,обычная,проверено,1.86,3522 
,"Драма, Комедия","Гонконг, КНР",2017,1.6158333333333335,Рэймонд Ип (Вай Мэн Ип) / Raymond Yip (Wai-Man Yip),WEBRip,MKV,нет,обычная,временная,1.65,3684 
"  / Rise of the Legend / Huang feihong zhi yingxiong you meng (-  / Hsien-yang Chou) [2014, , , , , , BDRip] DVO (GREEN TEA)","боевик, драма, биография","Гонконг, Китай",2014,2.190833333333333,Сянь-ян Чоу / Hsien-yang Chou,,,нет,обычная,временная,2.18,3917
,"Криминал, Драма, Романтика",Гонконг,1997,1.7372222222222222,Фрут Чань / Fruit Chan,DVDRip,AVI,русские,обычная,проверено,1.46,822 
" / Insiang (  / Lino Brocka) [1976, , , BDRip] [Criterion Collection] VO (.) + Sub Eng + Original Tgl",Драма,Филиппины,1976,1.5747222222222221,Лино Брока / Lino Brocka,BDRip,AVI,английские,обычная,проверено,1.59,389
,,,,0,,,,,обычная,проверено,1.45,2258
,"комедия, боевик, фэнтези",Корея Южная,2020,1.9263888888888887,,WEB-DLRip,AVI,нет,обычная,проверено,1.46,2878
,"ужасы, детектив",Япония,2019,1.806111111111111,,WEB-DLRip,AVI,нет,обычная,проверено,1.46,934 
,Самурайская драма,Япония,1969,1.9730555555555556,Хидэо Гося / Hideo Gosha,,,,обычная,проверено,1.46,3555
,"комедия, драма",Южная Корея,2013,1.883888888888889,Сон Хэ Сон / Song Hae-seong,DVDRip (DVD9),AVI,,обычная,проверено,1.46,2641
,"ужасы, боевик, триллер, комедия, криминал","Япония, Корея Южная, Гонконг",2001,0,,,,Внешние русские и английские,обычная,проверено,1.47,14581
" об убийстве / Memories of Murder / Salinui chueok (Бон Чун Хо / Joon-ho Bong) [2003, Южная Корея, драма, триллер, детектив, BDRip-AVC] DVO (BBC Saint-Petersburg) + Original + Sub (Rus)  / Memories of Murder / Salinui chueok (   / Joon-ho Bong) [2003,  , , , , BDRip-AVC] DVO (BBC Saint-Peters","драма, триллер, детектив",Южная Корея,2003,2.1855555555555553,Бон Чун Хо / Joon-ho Bong,BDRip-AVC ,MKV,русские,обычная,проверено,4.51,18107
" :   /  :   / Twilight Syndrome: Dead Cruise / Towairaito shindorômu: Deddo kurûzu (  / Takeshi Furusawa) [2008, , , DVDRip] VO + Original + Sub ST VIDEO",Хоррор,Япония,2008,1.2980555555555557,Такэси Фурусава / Takeshi Furusawa,,,,обычная,проверено,0.7896484375,1364 
